#TYPE	INDEX	FIELD	VALUE
ItemCandidate	996	Name	Teleport
Item	996	ToolTip	在省内随机移动的法术，可用于逃离地牢。
ItemCandidate	997	Name	FireBang
Item	997	ToolTip	在 3x3 范围内制造火焰爆炸并造成伤害。\r\n
ItemCandidate	998	Name	FireWall
Item	998	ToolTip	在地面上制造一道火墙。
ItemCandidate	999	Name	Lightning
Item	999	ToolTip	施法者凝聚一道闪电。
ItemCandidate	1000	Name	FrostCrunch
Item	1000	ToolTip	释放冰球伤害目标，并有几率降低其移动速度或将其冻结。
ItemCandidate	1001	Name	ThunderStorm
Item	1001	ToolTip	在施法者周围制造雷暴，使怪物受到电击并陷入混乱。
ItemCandidate	1002	Name	MagicShield
Item	1002	ToolTip	在施法者周围制造护盾，吸收受到的伤害。
ItemCandidate	1003	Name	TurnUndead
Item	1003	ToolTip	有几率一击消灭满足等级要求的不死怪物。
ItemCandidate	1004	Name	Vampirism
Item	1004	ToolTip	从受害者身上汲取生命，恢复施法者自身生命。
ItemCandidate	1005	Name	IceStorm
Item	1005	ToolTip	释放强力冰风暴环绕敌人并持续造成伤害。
ItemCandidate	1006	Name	FlameDisruptor
Item	1006	ToolTip	释放强力火柱灼烧目标。
ItemCandidate	1007	Name	Mirroring
Item	1007	ToolTip	召唤与施法者相同的分身协助攻击。
ItemCandidate	1008	Name	FlameField
Item	1008	ToolTip	制造巨大的火焰爆发，伤害范围内所有目标。
ItemCandidate	1009	Name	Blizzard
Item	1009	ToolTip	施法者从天空召唤风暴，在 5x5 范围内向目标降下冰片。
ItemCandidate	1010	Name	MagicBooster
Item	1010	ToolTip	召唤魔法之眼，使施法者看穿敌人的弱点。
ItemCandidate	1011	Name	MeteorStrike
Item	1011	ToolTip	施法者从天空召唤流星风暴，对 5x5 范围内敌人降下熔岩。
ItemCandidate	1012	Name	IceThrust
ItemCandidate	1013	Name	Blink
ItemCandidate	1014	Name	StormEscape
ItemCandidate	1015	Name	FastMove
ItemCandidate	1016	Name	Healing
Item	1016	ToolTip	为自己或友方目标施加持续治疗效果。
ItemCandidate	1017	Name	SpiritSword
Item	1017	ToolTip	将灵魂之力注入你的武器。
ItemCandidate	1018	Name	Poisoning
Item	1018	ToolTip	向目标施加有害毒素。
ItemCandidate	1019	Name	SoulFireBall
Item	1019	ToolTip	向目标投掷燃烧护符，造成火焰伤害。
ItemCandidate	1020	Name	SummonSkeleton
Item	1020	ToolTip	召唤骷髅协助你攻击。
ItemCandidate	1021	Name	Hiding
Item	1021	ToolTip	隐入暗影，使怪物难以发现你。
ItemCandidate	1022	Name	MassHiding
Item	1022	ToolTip	在 3x3 范围内施放，使受影响者隐入暗影，怪物难以发现他们。
ItemCandidate	1023	Name	SoulShield
Item	1023	ToolTip	向天空释放一道魔法符印。
ItemCandidate	1024	Name	Revelation
Item	1024	ToolTip	在目标头顶显示其生命值。
ItemCandidate	1025	Name	BlessedArmour
Item	1025	ToolTip	向天空释放一道魔法符印。
ItemCandidate	1026	Name	EnergyRepulsor
Item	1026	ToolTip	制造一股能量波，将敌人从你身边推开。
ItemCandidate	1027	Name	TrapHexagon
Item	1027	ToolTip	将多个怪物困在六角结界内，使其无法移动。
ItemCandidate	1028	Name	Purification
Item	1028	ToolTip	移除自己或友方目标身上的毒等有害效果。
ItemCandidate	1029	Name	MassHealing
Item	1029	ToolTip	为自己或 3x3 范围内友方目标施加持续治疗效果。
ItemCandidate	1030	Name	Hallucination
Item	1030	ToolTip	迷惑怪物并短暂奴役它们为你作战。
ItemCandidate	1031	Name	UltimateEnhancer
Item	1031	ToolTip	提高各职业的主要攻击属性。
ItemCandidate	1032	Name	SummonShinsu
Item	1032	ToolTip	召唤喷火神兽协助你攻击。
ItemCandidate	1033	Name	Reincarnation
Item	1033	ToolTip	道士可将死亡玩家复活。
ItemCandidate	1034	Name	SummonHolyDeva
Item	1034	ToolTip	召唤远古雷灵协助攻击。
ItemCandidate	1035	Name	Curse
Item	1035	ToolTip	向天空释放一道魔法符印。
ItemCandidate	1036	Name	Plague
Item	1036	ToolTip	在 3x3 区域内施放多种毒与减益效果。效果会随装备的毒药变化。
ItemCandidate	1037	Name	PoisonCloud
Item	1037	ToolTip	在 3x3 区域内释放剧毒云雾。
ItemCandidate	1038	Name	EnergyShield
Item	1038	ToolTip	可对自己和友方目标施放。
ItemCandidate	1039	Name	PetEnhancer
Item	1039	ToolTip	在一段时间内提高宠物的防御和攻击力。
ItemCandidate	1040	Name	HealingCircle
ItemCandidate	1041	Name	FatalSword
Item	1041	ToolTip	提高攻击伤害。被动技能。
ItemCandidate	1042	Name	DoubleSlash
ItemCandidate	1043	Name	Haste
ItemCandidate	1044	Name	FlashDash
ItemCandidate	1045	Name	LightBody
ItemCandidate	1046	Name	HeavenlySword
ItemCandidate	1047	Name	FireBurst
ItemCandidate	1048	Name	Trap
ItemCandidate	1049	Name	PoisonSword
ItemCandidate	1050	Name	MoonLight
ItemCandidate	1051	Name	MPEater
ItemCandidate	1052	Name	SwiftFeet
ItemCandidate	1053	Name	DarkBody
ItemCandidate	1054	Name	Hemorrhage
ItemCandidate	1055	Name	CresentSlash
ItemCandidate	1056	Name	MoonMist
ItemCandidate	1057	Name	Focus
ItemCandidate	1058	Name	StraightShot
ItemCandidate	1059	Name	MentalState
ItemCandidate	1060	Name	DoubleShot
ItemCandidate	1061	Name	Meditation
ItemCandidate	1062	Name	ElementalShot
ItemCandidate	1063	Name	ExplosiveTrap
ItemCandidate	1064	Name	Concentration
ItemCandidate	1065	Name	VampireShot
ItemCandidate	1066	Name	SummonVampire
ItemCandidate	1067	Name	BackStep
ItemCandidate	1068	Name	DelayedExplosion
ItemCandidate	1069	Name	ElementalBarrier
ItemCandidate	1070	Name	BindingShot
ItemCandidate	1071	Name	SummonToad
ItemCandidate	1072	Name	PoisonShot
ItemCandidate	1073	Name	CrippleShot
ItemCandidate	1074	Name	SummonSnakes
ItemCandidate	1075	Name	NapalmShot
ItemCandidate	1076	Name	OneWithNature
ItemCandidate	1077	Name	StoneTrap
ItemCandidate	1078	Name	Portal
ItemCandidate	1079	Name	WoomaHeart
ItemCandidate	1080	Name	StoneHeart
ItemCandidate	1081	Name	PrajnaHeart
ItemCandidate	1082	Name	ZumaHeart
ItemCandidate	1083	Name	DollyMask
Item	1083	ToolTip	DollyMask
ItemCandidate	1084	Name	Pirate
Item	1084	ToolTip	Jack Sparrow
ItemCandidate	1085	Name	Ninja(M)
Item	1085	ToolTip	Male Assassin
ItemCandidate	1086	Name	Ninja(F)
Item	1086	ToolTip	Female Assassin
ItemCandidate	1087	Name	Santa
Item	1087	ToolTip	Santa Claus with Candy cane.
ItemCandidate	1088	Name	Rudolph
Item	1088	ToolTip	Santa's best friend
ItemCandidate	1089	Name	SpiderWarrior
Item	1089	ToolTip	Spider(Scythe)
ItemCandidate	1090	Name	ManectricClub
Item	1090	ToolTip	Manectric Club\t
ItemCandidate	1091	Name	ManectricHammer
Item	1091	ToolTip	Manectric Hammer
ItemCandidate	1092	Name	FlamingMutant
Item	1092	ToolTip	Spider(BarbarianScythe)
ItemCandidate	1093	Name	Formal(M)
Item	1093	ToolTip	RedOverAlls(M)
ItemCandidate	1094	Name	Formal(F)
Item	1094	ToolTip	Red/Yellow(F)
ItemCandidate	1095	Name	Formal1(M)
Item	1095	ToolTip	Blue(M)
ItemCandidate	1096	Name	Formal1(F)
Item	1096	ToolTip	Red/White(F)
ItemCandidate	1097	Name	Footballer
Item	1097	ToolTip	Football Red
ItemCandidate	1098	Name	DevilGirl
Item	1098	ToolTip	White Dress RedTrident(F)
ItemCandidate	1099	Name	Formal2(F)
Item	1099	ToolTip	Black Dress Fan
ItemCandidate	1100	Name	Formal2(M)
Item	1100	ToolTip	Black Sword(M)
ItemCandidate	1101	Name	HellWarrior
Item	1101	ToolTip	Gold Armour + Scythe(M)
ItemCandidate	1102	Name	HeavenWarrior
Item	1102	ToolTip	Ice King
ItemCandidate	1103	Name	Footballer1
Item	1103	ToolTip	Football Player Black uniform
ItemCandidate	1104	Name	Footballer2
Item	1104	ToolTip	Football Player Red and Blue uniform
ItemCandidate	1105	Name	Footballer3
Item	1105	ToolTip	Football Player White Blue stripe uniform
ItemCandidate	1106	Name	Footballer4
Item	1106	ToolTip	Football Player White uniform
ItemCandidate	1107	Name	Footballer5
Item	1107	ToolTip	Football Player Pink and Blue uniform
ItemCandidate	1108	Name	DevilGirl1
Item	1108	ToolTip	WhiteDress Blue/Red Trident
ItemCandidate	1109	Name	Ram
Item	1109	ToolTip	Angry Sheep
ItemCandidate	1110	Name	Formal2(M)
Item	1110	ToolTip	Formal Male
ItemCandidate	1111	Name	CannibalLeaves
ItemCandidate	1112	Name	GingerTea
ItemCandidate	1113	Name	OmaTeeth
ItemCandidate	1114	Name	CannibalStem
ItemCandidate	1115	Name	PoisonSack
ItemCandidate	1116	Name	Web
ItemCandidate	1117	Name	JadeRing
ItemCandidate	1118	Name	BluePill
ItemCandidate	1119	Name	SecretRecipe
ItemCandidate	1120	Name	SnakeBody
ItemCandidate	1121	Name	SnakeWine
ItemCandidate	1122	Name	Ebony(Fruit)
ItemCandidate	1123	Name	RedSnakeTeeth
ItemCandidate	1124	Name	OliviasRing
ItemCandidate	1125	Name	Relics
ItemCandidate	1126	Name	CookBook
ItemCandidate	1127	Name	CannibalSeed
ItemCandidate	1128	Name	CanniTea
ItemCandidate	1129	Name	BatTeeth
ItemCandidate	1130	Name	Skull
ItemCandidate	1131	Name	ZombieEye
ItemCandidate	1132	Name	BatWings
ItemCandidate	1133	Name	CaveReport
ItemCandidate	1134	Name	SkeletonHead
ItemCandidate	1135	Name	RareCopperOre
ItemCandidate	1136	Name	OldNecklace
ItemCandidate	1137	Name	BugBlood
ItemCandidate	1138	Name	BluJadePendant
ItemCandidate	1139	Name	Antidote
ItemCandidate	1140	Name	GatheringGlove
ItemCandidate	1141	Name	GatheringTool
ItemCandidate	1142	Name	GreenHerb
ItemCandidate	1143	Name	MobBlood
ItemCandidate	1144	Name	RedDagger
ItemCandidate	1145	Name	OldRobe
ItemCandidate	1146	Name	StolenGold
ItemCandidate	1147	Name	HiddenScroll
ItemCandidate	1148	Name	HeartOfDead
ItemCandidate	1149	Name	TraineeSuit
ItemCandidate	1150	Name	ZombiesHeart
ItemCandidate	1151	Name	AncientTree
ItemCandidate	1152	Name	WornAxe
ItemCandidate	1153	Name	TraineeRing
ItemCandidate	1154	Name	SkysLetter
ItemCandidate	1155	Name	BeefRib
ItemCandidate	1156	Name	WoomasHorn
ItemCandidate	1157	Name	BugSpecimen
ItemCandidate	1158	Name	CharleySword
ItemCandidate	1159	Name	BichonTales(1)
ItemCandidate	1160	Name	BichonTales(2)
ItemCandidate	1161	Name	BichonTales(3)
ItemCandidate	1162	Name	CorpsFlower
ItemCandidate	1163	Name	CleanSkull
ItemCandidate	1164	Name	PrajnaHistory
ItemCandidate	1165	Name	BatPoison
ItemCandidate	1166	Name	Algae
ItemCandidate	1167	Name	RelicRock
ItemCandidate	1168	Name	BloodPill
ItemCandidate	1169	Name	SkeletonBone
ItemCandidate	1170	Name	BoarTooth
ItemCandidate	1171	Name	GoldenPendant
ItemCandidate	1172	Name	SharpDagger
ItemCandidate	1173	Name	ToughHoaSword
ItemCandidate	1174	Name	StiffWoodenBow
ItemCandidate	1175	Name	OldCopperRing
ItemCandidate	1176	Name	WornIronBracelet
ItemCandidate	1177	Name	BronzeWarriorSword
ItemCandidate	1178	Name	StrongHoaSword
ItemCandidate	1179	Name	StrongWoodenBow
ItemCandidate	1180	Name	OldLoafer
ItemCandidate	1181	Name	PrecisionPendant
ItemCandidate	1182	Name	BronzeShortSword
ItemCandidate	1183	Name	BronzeHoaSword
ItemCandidate	1184	Name	ElkWoodenBow
ItemCandidate	1185	Name	SteelBangle
ItemCandidate	1186	Name	StrongLeatherBelt
ItemCandidate	1187	Name	BlackCrystalPendant
ItemCandidate	1188	Name	EbonyPendant
ItemCandidate	1189	Name	YellowCrystalPendant
ItemCandidate	1190	Name	SolidArmour(M)
ItemCandidate	1191	Name	SolidArmour(F)
ItemCandidate	1192	Name	BrokenSword
ItemCandidate	1193	Name	SuperiorBronzeHelmet
ItemCandidate	1194	Name	StrongLeatherShoes
ItemCandidate	1195	Name	SolidBronzeAxe
ItemCandidate	1196	Name	SharpSword
ItemCandidate	1197	Name	SharpTrident
ItemCandidate	1198	Name	SharpScimitar
ItemCandidate	1199	Name	SharpSabre
ItemCandidate	1200	Name	ToughBow
ItemCandidate	1201	Name	SuperiorMagicHelmet
ItemCandidate	1202	Name	SteelBuckle
ItemCandidate	1203	Name	OldNagaNecklace
ItemCandidate	1204	Name	AmberPendant
ItemCandidate	1205	Name	WornBeadofPhoenix
ItemCandidate	1206	Name	BronzeStrap
ItemCandidate	1207	Name	ToughGlove
ItemCandidate	1208	Name	MagicBangle
ItemCandidate	1209	Name	HardSteelSword
ItemCandidate	1210	Name	EbonyBangle
ItemCandidate	1211	Name	MonkBangle
ItemCandidate	1212	Name	SilkShoes
ItemCandidate	1213	Name	BlackCrystalRing
ItemCandidate	1214	Name	EyeofGoldenSnake
ItemCandidate	1215	Name	BlackPearlRing
ItemCandidate	1216	Name	MartialSabre
ItemCandidate	1217	Name	SpearWithHook
ItemCandidate	1218	Name	KeenKrissSword
ItemCandidate	1219	Name	BlackIronCrowSwords
ItemCandidate	1220	Name	ToughLongBow
ItemCandidate	1221	Name	ThickArmour(M)
ItemCandidate	1222	Name	ThickArmour(F)
ItemCandidate	1223	Name	FireMagicRobe(M)
ItemCandidate	1224	Name	FireMagicRobe(F)
ItemCandidate	1225	Name	TaoArmour(M)
ItemCandidate	1226	Name	TaoArmour(F)
ItemCandidate	1227	Name	SpiritRobe(M)
ItemCandidate	1228	Name	SpiritRobe(F)
ItemCandidate	1229	Name	LeatherArmour(M)
ItemCandidate	1230	Name	LeatherArmour(F)
ItemCandidate	1231	Name	BlueJadePendant
ItemCandidate	1232	Name	WizardRing
ItemCandidate	1233	Name	RingOfMoral
ItemCandidate	1234	Name	BlackIronBelt
ItemCandidate	1235	Name	SolidBlackBoots
ItemCandidate	1236	Name	ClawPendant
ItemCandidate	1237	Name	FireConvexLens
ItemCandidate	1238	Name	StrongBambooFlute
ItemCandidate	1239	Name	ExorcistRing
ItemCandidate	1240	Name	SolidGreatAxe
ItemCandidate	1241	Name	SolidBronzeStaff
ItemCandidate	1242	Name	SolidSerpentSword
ItemCandidate	1243	Name	SolidTwinBlades
ItemCandidate	1244	Name	SolidSilverBow
ItemCandidate	1245	Name	BlackIronBangle
ItemCandidate	1246	Name	FineIronArmour(M)
ItemCandidate	1247	Name	FineIronArmour(F)
ItemCandidate	1248	Name	FireRobe(M)
ItemCandidate	1249	Name	FireRobe(F)
ItemCandidate	1250	Name	YingYangRobe(M)
ItemCandidate	1251	Name	YingYangRobe(F)
ItemCandidate	1252	Name	FlamingRedArmour(M)
ItemCandidate	1253	Name	FlamingRedArmour(F)
ItemCandidate	1254	Name	HardTemperedArmour(M)
ItemCandidate	1255	Name	HardTemperedArmour(F)
ItemCandidate	1256	Name	RedMoonSword
ItemCandidate	1257	Name	RedMoonBlades
ItemCandidate	1258	Name	RedMoonBow
ItemCandidate	1260	Name	CreditToken1
ItemCandidate	1261	Name	CreditToken2
ItemCandidate	1262	Name	CreditToken3
ItemCandidate	1263	Name	CreditToken4
ItemCandidate	1264	Name	CreditToken5
ItemCandidate	1265	Name	CreditToken6
ItemCandidate	1266	Name	CreditToken7
ItemCandidate	1267	Name	CreditToken8
ItemCandidate	1268	Name	DestructionLiquor1
Item	1268	ToolTip	在一段时间内提升攻击。\\r\\n-持续 1 小时\\r\\n-不可叠加
ItemCandidate	1269	Name	DestructionLiquor3
Item	1269	ToolTip	在一段时间内提升攻击。\\r\\n-持续 3 小时\\r\\n-不可叠加
ItemCandidate	1270	Name	DestructionLiquor5
Item	1270	ToolTip	在一段时间内提升攻击。\\r\\n-持续 5 小时\\r\\n-不可叠加
ItemCandidate	1271	Name	MagicalLiquor1
Item	1271	ToolTip	在一段时间内提升魔法。\\r\\n-持续 1 小时\\r\\n-不可叠加
ItemCandidate	1272	Name	MagicalLiquor3
Item	1272	ToolTip	在一段时间内提升魔法。\\r\\n-持续 3 小时\\r\\n-不可叠加
ItemCandidate	1273	Name	MagicalLiquor5
Item	1273	ToolTip	在一段时间内提升魔法。\\r\\n-持续 5 小时\\r\\n-不可叠加
ItemCandidate	1274	Name	SoulLiquor1
Item	1274	ToolTip	在一段时间内提升道术。\\r\\n-持续 1 小时\\r\\n-不可叠加
ItemCandidate	1275	Name	SoulLiquor3
Item	1275	ToolTip	在一段时间内提升道术。\\r\\n-持续 3 小时\\r\\n-不可叠加
ItemCandidate	1276	Name	SoulLiquor5
Item	1276	ToolTip	在一段时间内提升道术。\\r\\n-持续 5 小时\\r\\n-不可叠加
ItemCandidate	1277	Name	HealthWine1
Item	1277	ToolTip	在一段时间内提升你的生命值。\\r\\n-持续 1 小时\\r\\n-不可叠加
ItemCandidate	1278	Name	HealthWine3
Item	1278	ToolTip	在一段时间内提升你的生命值。\\r\\n-持续 3 小时\\r\\n-不可叠加
ItemCandidate	1279	Name	HealthWine5
Item	1279	ToolTip	在一段时间内提升你的生命值。\\r\\n-持续 5 小时\\r\\n-不可叠加
ItemCandidate	1280	Name	MagicWine1
Item	1280	ToolTip	在一段时间内提升你的魔法值。\\r\\n-持续 1 小时\\r\\n-不可叠加
ItemCandidate	1281	Name	MagicWine3
Item	1281	ToolTip	在一段时间内提升你的魔法值。\\r\\n-持续 3 小时\\r\\n-不可叠加
ItemCandidate	1282	Name	MagicWine5
Item	1282	ToolTip	在一段时间内提升你的魔法值。\\r\\n-持续 5 小时\\r\\n-不可叠加
ItemCandidate	1283	Name	GalePotion1
Item	1283	ToolTip	在一段时间内提升你的攻击速度。\\r\\n-持续 1 小时\\r\\n-不可叠加
ItemCandidate	1284	Name	GalePotion2
Item	1284	ToolTip	在一段时间内提升你的攻击速度。\\r\\n-持续 3 小时\\r\\n-不可叠加
ItemCandidate	1285	Name	GalePotion3
Item	1285	ToolTip	在一段时间内提升你的攻击速度。\\r\\n-持续 5 小时\\r\\n-不可叠加
ItemCandidate	1286	Name	ResurrectionScroll
Item	1286	ToolTip	可使你从死亡中复活的卷轴。\r\n复活后 HP 100%\r\n复活后 MP 100%\r\n
ItemCandidate	1287	Name	PKPointReduction
Item	1287	ToolTip	可减少 PK 值的卷轴。\r\n-PK 值减少 100\r\n-一次性使用。\r\n
ItemCandidate	1288	Name	MysteriousScroll1
Item	1288	ToolTip	记录所有城镇位置的神秘卷轴。\r\n-一次性使用。
ItemCandidate	1289	Name	MysteriousScroll2
Item	1289	ToolTip	记录所有地牢入口位置的神秘卷轴。\r\n-一次性使用。
ItemCandidate	1290	Name	GuardRental[7d]
Item	1290	ToolTip	可召唤一名守卫的卷轴。\r\n-召唤一名守卫。\r\n-持续 7 天。\r\n-命令 @GuardsHelp
ItemCandidate	1291	Name	AncientBanga[Green]
Item	1291	ToolTip	古老号角，可在当前位置范围喊话。\r\n-以绿色文字向当前位置喊话。\r\n-一次性使用。
ItemCandidate	1292	Name	AncientBanga[Purple]
Item	1292	ToolTip	古老号角，可向全服喊话。\r\n-以紫色文字向全服喊话。\r\n-一次性使用。
ItemCandidate	1293	Name	SexChange
Item	1293	ToolTip	神秘卷轴，可改变你的性别。\r\n-一次性使用。
ItemCandidate	1294	Name	MysteriousStone[3d]
Item	1294	ToolTip	神秘石，可提供额外经验。\r\n-额外经验 30%\r\n-不可叠加\r\n-命令 @MysteriousStoneON\r\n-命令 @MysteriousStoneOFF
ItemCandidate	1295	Name	DCTorch[3h]
Item	1295	ToolTip	商城购买的高级火炬。\\r\\n-攻击 +1\\r\\n-持续 3 小时
ItemCandidate	1296	Name	MCTorch[3h]
Item	1296	ToolTip	商城购买的高级火炬。\\r\\n-魔法 +1\\r\\n-持续 3 小时
ItemCandidate	1297	Name	SCTorch[3h]
Item	1297	ToolTip	商城购买的高级火炬。\\r\\n-道术 +1\\r\\n-持续 3 小时
ItemCandidate	1298	Name	DCTorch[2h]
Item	1298	ToolTip	商城购买的高级火炬。\\r\\n-攻击 +3\\r\\n-持续 2 小时
ItemCandidate	1299	Name	MCTorch[2h]
Item	1299	ToolTip	商城购买的高级火炬。\\r\\n-魔法 +3\\r\\n-持续 2 小时
ItemCandidate	1300	Name	SCTorch[2h]
Item	1300	ToolTip	商城购买的高级火炬。\\r\\n-道术 +3\\r\\n-持续 2 小时
ItemCandidate	1301	Name	EXP30%1
Item	1301	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 30%\\r\\n-持续 1 小时\\r\\n-不可叠加
ItemCandidate	1302	Name	EXP30%3
Item	1302	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 30%\\r\\n-持续 3 小时\\r\\n-不可叠加
ItemCandidate	1303	Name	EXP30%5
Item	1303	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 30%\\r\\n-持续 5 小时\\r\\n-不可叠加
ItemCandidate	1304	Name	EXP30%24
Item	1304	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 30%\\r\\n-持续 1 天\\r\\n-不可叠加
ItemCandidate	1305	Name	EXP50%1
Item	1305	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 50%\\r\\n-持续 1 小时\\r\\n-不可叠加
ItemCandidate	1306	Name	EXP50%3
Item	1306	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 50%\\r\\n-持续 3 小时\\r\\n-不可叠加
ItemCandidate	1307	Name	EXP50%5
Item	1307	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 50%\\r\\n-持续 5 小时\\r\\n-不可叠加
ItemCandidate	1308	Name	EXP50%24
Item	1308	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 50%\\r\\n-持续 1 天\\r\\n-不可叠加
ItemCandidate	1309	Name	ExtraDrop20%
Item	1309	ToolTip	在一段时间内获得额外掉落率。\\r\\n-额外掉落率提高 20%\\r\\n-持续 1 天\\r\\n-不可叠加
ItemCandidate	1310	Name	DestructionWater3
Item	1310	ToolTip	限时物品。\r\n药水会提供以下强化。\r\n-持续 3 小时\r\n-不可叠加
ItemCandidate	1311	Name	DestructionWater7
Item	1311	ToolTip	限时物品。\r\n药水会提供以下强化。\r\n-持续 7 小时\r\n-不可叠加
ItemCandidate	1312	Name	MagicalWater3
Item	1312	ToolTip	限时物品。\r\n药水会提供以下强化。\r\n-持续 3 小时\r\n-不可叠加
ItemCandidate	1313	Name	MagicalWater7
Item	1313	ToolTip	限时物品。\r\n药水会提供以下强化。\r\n-持续 7 小时\r\n-不可叠加
ItemCandidate	1314	Name	SoulWater3
Item	1314	ToolTip	限时物品。\r\n药水会提供以下强化。\r\n-持续 3 小时\r\n-不可叠加
ItemCandidate	1315	Name	SoulWater7
Item	1315	ToolTip	限时物品。\r\n药水会提供以下强化。\r\n-持续 7 小时\r\n-不可叠加
ItemCandidate	1316	Name	StrengthWater3
Item	1316	ToolTip	限时物品。\r\n药水会提供以下强化。\r\n-持续 3 小时\r\n-不可叠加
ItemCandidate	1317	Name	StrengthWater7
Item	1317	ToolTip	限时物品。\r\n药水会提供以下强化。\r\n-持续 7 小时\r\n-不可叠加
ItemCandidate	1318	Name	ElixirOfPhysical
Item	1318	ToolTip	在一段时间内提升你的物理防御。\r\n-物理防御 +7\r\n-持续 1 天\r\n-不可叠加
ItemCandidate	1319	Name	AccuracyPotion
Item	1319	ToolTip	在一段时间内提升你的准确。\r\n-持续 1 小时\r\n-不可叠加
ItemCandidate	1320	Name	BlueOctagonalBox
Item	1320	ToolTip	物理狩猎礼包包含：\r\n-经验 +30%\r\n-最大 HP +180\r\n-攻击 +9\r\n-攻击火炬\r\n-攻速 +8\r\n-复活卷轴 *全部持续 30 分钟*
ItemCandidate	1321	Name	RedOctagonalBox
Item	1321	ToolTip	魔法狩猎礼包包含：\r\n-经验 +30%\r\n-最大 HP +180\r\n-魔法 +7\r\n-魔法火炬\r\n-复活卷轴 *全部持续 30 分钟*
ItemCandidate	1322	Name	GreenOctagonalBox
Item	1322	ToolTip	道术狩猎礼包包含：\r\n-经验 +30%\r\n-最大 HP +180\r\n-道术 +7\r\n-道术火炬\r\n-复活卷轴 *全部持续 30 分钟*
ItemCandidate	1323	Name	DestructionLiquor
Item	1323	ToolTip	在一段时间内提升攻击。\\r\\n-持续 30 分钟\\r\\n-不可叠加
ItemCandidate	1324	Name	MagicalLiquor
Item	1324	ToolTip	在一段时间内提升魔法。\\r\\n-持续 30 分钟\\r\\n-不可叠加
ItemCandidate	1325	Name	SoulLiquor
Item	1325	ToolTip	在一段时间内提升道术。\\r\\n-持续 30 分钟\\r\\n-不可叠加
ItemCandidate	1326	Name	HealthWine
Item	1326	ToolTip	在一段时间内提升你的生命值。\\r\\n-持续 30 分钟\\r\\n-不可叠加
ItemCandidate	1327	Name	GalePotion
Item	1327	ToolTip	在一段时间内提升你的攻击速度。\\r\\n-持续 30 分钟\\r\\n-不可叠加
ItemCandidate	1328	Name	AncientScyther
ItemCandidate	1329	Name	WhiteWine
ItemCandidate	1330	Name	RedWine
ItemCandidate	1331	Name	Wine
ItemCandidate	1332	Name	CannibalWine
ItemCandidate	1333	Name	SpiderWine
ItemCandidate	1334	Name	MongchonWine
ItemCandidate	1335	Name	BloodWine
ItemCandidate	1336	Name	Medicine
Item	1336	ToolTip	可减少 10 点 PK 值的药物。
ItemCandidate	1337	Name	BoxofHolyWater1
Item	1337	ToolTip	任务奖励物品。\r\n神秘盒子内含：\r\n-力量灵药[1]\r\n-防御灵药[1]\r\n-人参灵药[1]\r\n-EXP20%[1]\r\n-持续 1 天
ItemCandidate	1338	Name	ElixirOfMight[1d]
Item	1338	ToolTip	圣水盒中获得的神秘药水。\r\n-攻击 +7\r\n-魔法 +5\r\n-道术 +5\r\n-持续 1 天\r\n-不可叠加
ItemCandidate	1339	Name	ElixirOfDefensive[1d]
Item	1339	ToolTip	圣水盒中获得的神秘药水。\r\n-物理防御 +7\r\n-魔法防御 +5\r\n-持续 1 天\r\n-不可叠加
ItemCandidate	1340	Name	ElixirOfGinseng[1d]
Item	1340	ToolTip	圣水盒中获得的神秘药水。\r\n-最大 HP +50\r\n-最大 MP +70\r\n-持续 1 天\r\n-不可叠加
ItemCandidate	1341	Name	EXP20%[1d]
Item	1341	ToolTip	在一段时间内获得额外经验。\\r\\n-额外经验 20%\\r\\n-持续 1 天\\r\\n-不可叠加
ItemCandidate	1342	Name	PremiumPass[1d]
Item	1342	ToolTip	-允许进入高级地牢\\r\\n-持续 1 天
ItemCandidate	1343	Name	PremiumPass[3d]
Item	1343	ToolTip	-允许进入高级地牢\\r\\n-持续 3 天
ItemCandidate	1344	Name	PremiumPass[7d]
Item	1344	ToolTip	-允许进入高级地牢\\r\\n-持续 7 天
ItemCandidate	1345	Name	PremiumPass[15d]
Item	1345	ToolTip	-允许进入高级地牢\\r\\n-持续 15 天
ItemCandidate	1346	Name	FishingPackage
Item	1346	ToolTip	高级钓鱼礼包。\r\n商城购买礼包包含：\r\n:红色鱼竿（6 个月）\r\n:高级鱼线轮\r\n:高级浮漂\r\n:高级探测器\r\n:高级鱼饵 x7200
ItemCandidate	1348	Name	CraftingBook
ItemCandidate	1349	Name	SealedHero
ItemCandidate	1350	Name	CostumeGirl
Item	1350	ToolTip	Costume Girl
ItemCandidate	1351	Name	BlackTiger(F)
Item	1351	ToolTip	BlackTiger(F)
ItemCandidate	1352	Name	BlackTiger(M)
Item	1352	ToolTip	BlackTiger(M)
ItemCandidate	1353	Name	Bossy(F)
Item	1353	ToolTip	Bossy(F)
ItemCandidate	1354	Name	Bossy(M)
