#TYPE	INDEX	FIELD	VALUE
Item	987	ToolTip	Warrior charges into his foes parting them\r\nlike waves while dealing additional damage.
ItemCandidate	988	Name	Fury
Item	988	ToolTip	Increases the warriors attack speed for\r\na set period of time. 
ItemCandidate	989	Name	ImmortalSkin
ItemCandidate	990	Name	FireBall
Item	990	ToolTip	Long distance attack by hurling a fireball
ItemCandidate	991	Name	Repulsion
Item	991	ToolTip	Pushes away monsters and people surrounding\r\nyou.
ItemCandidate	992	Name	ElectricShock
Item	992	ToolTip	Stuns and confuses monsters. Can also be\r\nused to tame monsters.
ItemCandidate	993	Name	GreatFireBall
Item	993	ToolTip	A powerful version of the Fireball spell.
ItemCandidate	994	Name	HellFire
Item	994	ToolTip	Throws a column of flame 5 squares straight\r\nahead of the caster.
ItemCandidate	995	Name	ThunderBolt
Item	995	ToolTip	Calls a thunderbolt to attack target from the sky.
ItemCandidate	996	Name	Teleport
Item	996	ToolTip	Spell that moves you randomly within a province\r\nand used to escape dungeons.
ItemCandidate	997	Name	FireBang
Item	997	ToolTip	Creates an explosion of fire in 3x3 square causing\r\ndamage in its range.\r\n
ItemCandidate	998	Name	FireWall
Item	998	ToolTip	Creates a wall of fire on the ground.
ItemCandidate	999	Name	Lightning
Item	999	ToolTip	The caster creates a bolt of lightning
ItemCandidate	1000	Name	FrostCrunch
Item	1000	ToolTip	Casts a ball of ice which damages the target \r\nwith a chance of impairing their movement \r\nspeed or freezing them.
ItemCandidate	1001	Name	ThunderStorm
Item	1001	ToolTip	A spell that creates a thunder storm around the\r\ncaster causing a shock on monsters into a\r\nstate of confusion.
ItemCandidate	1002	Name	MagicShield
Item	1002	ToolTip	Creates a protective field around caster that\r\nabsorbs any damage taken.
ItemCandidate	1003	Name	TurnUndead
Item	1003	ToolTip	Chance to kill any undead mob that meets the\r\nlevel requirements in a single cast.
ItemCandidate	1004	Name	Vampirism
Item	1004	ToolTip	Draws health from the victim to replenish the\r\ncasters own health.
ItemCandidate	1005	Name	IceStorm
Item	1005	ToolTip	Casts a powerful ice storm that circles the\r\nenemy causing damage on rotation.
ItemCandidate	1006	Name	FlameDisruptor
Item	1006	ToolTip	Casts a powerful column of fire that burns its\r\ntarget.
ItemCandidate	1007	Name	Mirroring
Item	1007	ToolTip	Summons an indentical clone of the caster\r\nwhich will aid with attacks.
ItemCandidate	1008	Name	FlameField
Item	1008	ToolTip	Creates a huge burst of fire damaging anything\r\nin its range.
ItemCandidate	1009	Name	Blizzard
Item	1009	ToolTip	The caster will summon a storm from the sky \r\nwhich drops shards of ice upon the target in a \r\n5x5 range.
ItemCandidate	1010	Name	MagicBooster
Item	1010	ToolTip	Summons a magical eye allowing the caster to \r\nsee his enemies weakness's.
ItemCandidate	1011	Name	MeteorStrike
Item	1011	ToolTip	Caster summons a meteor storm from the sky \r\nwhich drops molten rock on the enemies in a \r\n5x5 range.
ItemCandidate	1012	Name	IceThrust
ItemCandidate	1013	Name	Blink
ItemCandidate	1014	Name	StormEscape
ItemCandidate	1015	Name	FastMove
ItemCandidate	1016	Name	Healing
Item	1016	ToolTip	Applies a heal over time effect on yourself or \r\nother friendly targets.
ItemCandidate	1017	Name	SpiritSword
Item	1017	ToolTip	Infuses your weapon with the power of spirit
ItemCandidate	1018	Name	Poisoning
Item	1018	ToolTip	Casts harmful poison onto target.
ItemCandidate	1019	Name	SoulFireBall
Item	1019	ToolTip	Casts a flaming amulet at the target inflicting \r\nfire damage.
ItemCandidate	1020	Name	SummonSkeleton
Item	1020	ToolTip	Summons a skeleton that will aid your attacks.
ItemCandidate	1021	Name	Hiding
Item	1021	ToolTip	Hide into the shadows making it difficult for \r\nmobs to see you.
ItemCandidate	1022	Name	MassHiding
Item	1022	ToolTip	Cast in 3x3 square all those effected hide into\r\nthe shadows making it difficult for mobs to see \r\nthem.
ItemCandidate	1023	Name	SoulShield
Item	1023	ToolTip	Casts a magical glyph into the sky
ItemCandidate	1024	Name	Revelation
Item	1024	ToolTip	Reveals the targets health above their head.
ItemCandidate	1025	Name	BlessedArmour
Item	1025	ToolTip	Casts a magical glyph into the sky
ItemCandidate	1026	Name	EnergyRepulsor
Item	1026	ToolTip	Creates a wave of energy that repulses foes\r\naway from you.
ItemCandidate	1027	Name	TrapHexagon
Item	1027	ToolTip	Traps multiple mobs inside a hexagon prism \r\nmaking them immobile.
ItemCandidate	1028	Name	Purification
Item	1028	ToolTip	Removes harmful effects from self or friendly \r\ntargets such as poison
ItemCandidate	1029	Name	MassHealing
Item	1029	ToolTip	Applies a heal over time effect to yourself or \r\nfriendly targets in a 3x3 range.
ItemCandidate	1030	Name	Hallucination
Item	1030	ToolTip	Confuses mobs and enslaves them to fight for \r\nyou for a limited time.
ItemCandidate	1031	Name	UltimateEnhancer
Item	1031	ToolTip	Increases each class's primary offensive stat.
ItemCandidate	1032	Name	SummonShinsu
Item	1032	ToolTip	Summons a fire breathing beast which will aid \r\nyour attacks.
ItemCandidate	1033	Name	Reincarnation
Item	1033	ToolTip	The taoist can bring back a dead player into \r\nthe living realm.
ItemCandidate	1034	Name	SummonHolyDeva
Item	1034	ToolTip	Summons an ancient spirit of thunder to aid \r\ntheir attacks.
ItemCandidate	1035	Name	Curse
Item	1035	ToolTip	Casts a magical glyph into the sky
ItemCandidate	1036	Name	Plague
Item	1036	ToolTip	Casts a variation of poisons and debuff affects\r\nin a 3x3 square area. Changes affects \r\ndepending on poison equipped.
ItemCandidate	1037	Name	PoisonCloud
Item	1037	ToolTip	Casts a toxic poison cloud in a 3x3 square \r\narea
ItemCandidate	1038	Name	EnergyShield
Item	1038	ToolTip	Castable on self and friendly targets
ItemCandidate	1039	Name	PetEnhancer
Item	1039	ToolTip	Increases pets defence and attack power for \r\na duration of time.
ItemCandidate	1040	Name	HealingCircle
ItemCandidate	1041	Name	FatalSword
Item	1041	ToolTip	Increases attack damage. Passive Skill.
ItemCandidate	1042	Name	DoubleSlash
ItemCandidate	1043	Name	Haste
ItemCandidate	1044	Name	FlashDash
ItemCandidate	1045	Name	LightBody
ItemCandidate	1046	Name	HeavenlySword
ItemCandidate	1047	Name	FireBurst
ItemCandidate	1048	Name	Trap
ItemCandidate	1049	Name	PoisonSword
ItemCandidate	1050	Name	MoonLight
ItemCandidate	1051	Name	MPEater
ItemCandidate	1052	Name	SwiftFeet
ItemCandidate	1053	Name	DarkBody
ItemCandidate	1054	Name	Hemorrhage
ItemCandidate	1055	Name	CresentSlash
ItemCandidate	1056	Name	MoonMist
ItemCandidate	1057	Name	Focus
ItemCandidate	1058	Name	StraightShot
ItemCandidate	1059	Name	MentalState
ItemCandidate	1060	Name	DoubleShot
ItemCandidate	1061	Name	Meditation
ItemCandidate	1062	Name	ElementalShot
ItemCandidate	1063	Name	ExplosiveTrap
ItemCandidate	1064	Name	Concentration
ItemCandidate	1065	Name	VampireShot
ItemCandidate	1066	Name	SummonVampire
ItemCandidate	1067	Name	BackStep
ItemCandidate	1068	Name	DelayedExplosion
ItemCandidate	1069	Name	ElementalBarrier
ItemCandidate	1070	Name	BindingShot
ItemCandidate	1071	Name	SummonToad
ItemCandidate	1072	Name	PoisonShot
ItemCandidate	1073	Name	CrippleShot
ItemCandidate	1074	Name	SummonSnakes
ItemCandidate	1075	Name	NapalmShot
ItemCandidate	1076	Name	OneWithNature
ItemCandidate	1077	Name	StoneTrap
ItemCandidate	1078	Name	Portal
ItemCandidate	1079	Name	WoomaHeart
ItemCandidate	1080	Name	StoneHeart
ItemCandidate	1081	Name	PrajnaHeart
ItemCandidate	1082	Name	ZumaHeart
ItemCandidate	1083	Name	DollyMask
Item	1083	ToolTip	DollyMask
ItemCandidate	1084	Name	Pirate
Item	1084	ToolTip	Jack Sparrow
ItemCandidate	1085	Name	Ninja(M)
Item	1085	ToolTip	Male Assassin
ItemCandidate	1086	Name	Ninja(F)
Item	1086	ToolTip	Female Assassin
ItemCandidate	1087	Name	Santa
Item	1087	ToolTip	Santa Claus with Candy cane.
ItemCandidate	1088	Name	Rudolph
Item	1088	ToolTip	Santa's best friend
ItemCandidate	1089	Name	SpiderWarrior
Item	1089	ToolTip	Spider(Scythe)
ItemCandidate	1090	Name	ManectricClub
Item	1090	ToolTip	Manectric Club\t
ItemCandidate	1091	Name	ManectricHammer
Item	1091	ToolTip	Manectric Hammer
ItemCandidate	1092	Name	FlamingMutant
Item	1092	ToolTip	Spider(BarbarianScythe)
ItemCandidate	1093	Name	Formal(M)
Item	1093	ToolTip	RedOverAlls(M)
ItemCandidate	1094	Name	Formal(F)
Item	1094	ToolTip	Red/Yellow(F)
ItemCandidate	1095	Name	Formal1(M)
Item	1095	ToolTip	Blue(M)
ItemCandidate	1096	Name	Formal1(F)
Item	1096	ToolTip	Red/White(F)
ItemCandidate	1097	Name	Footballer
Item	1097	ToolTip	Football Red
ItemCandidate	1098	Name	DevilGirl
Item	1098	ToolTip	White Dress RedTrident(F)
ItemCandidate	1099	Name	Formal2(F)
Item	1099	ToolTip	Black Dress Fan
ItemCandidate	1100	Name	Formal2(M)
Item	1100	ToolTip	Black Sword(M)
ItemCandidate	1101	Name	HellWarrior
Item	1101	ToolTip	Gold Armour + Scythe(M)
ItemCandidate	1102	Name	HeavenWarrior
Item	1102	ToolTip	Ice King
ItemCandidate	1103	Name	Footballer1
Item	1103	ToolTip	Football Player Black uniform
ItemCandidate	1104	Name	Footballer2
Item	1104	ToolTip	Football Player Red and Blue uniform
ItemCandidate	1105	Name	Footballer3
Item	1105	ToolTip	Football Player White Blue stripe uniform
ItemCandidate	1106	Name	Footballer4
Item	1106	ToolTip	Football Player White uniform
ItemCandidate	1107	Name	Footballer5
Item	1107	ToolTip	Football Player Pink and Blue uniform
ItemCandidate	1108	Name	DevilGirl1
Item	1108	ToolTip	WhiteDress Blue/Red Trident
ItemCandidate	1109	Name	Ram
Item	1109	ToolTip	Angry Sheep
ItemCandidate	1110	Name	Formal2(M)
Item	1110	ToolTip	Formal Male
ItemCandidate	1111	Name	CannibalLeaves
ItemCandidate	1112	Name	GingerTea
ItemCandidate	1113	Name	OmaTeeth
ItemCandidate	1114	Name	CannibalStem
ItemCandidate	1115	Name	PoisonSack
ItemCandidate	1116	Name	Web
ItemCandidate	1117	Name	JadeRing
ItemCandidate	1118	Name	BluePill
ItemCandidate	1119	Name	SecretRecipe
ItemCandidate	1120	Name	SnakeBody
ItemCandidate	1121	Name	SnakeWine
ItemCandidate	1122	Name	Ebony(Fruit)
ItemCandidate	1123	Name	RedSnakeTeeth
ItemCandidate	1124	Name	OliviasRing
ItemCandidate	1125	Name	Relics
ItemCandidate	1126	Name	CookBook
ItemCandidate	1127	Name	CannibalSeed
ItemCandidate	1128	Name	CanniTea
ItemCandidate	1129	Name	BatTeeth
ItemCandidate	1130	Name	Skull
ItemCandidate	1131	Name	ZombieEye
ItemCandidate	1132	Name	BatWings
ItemCandidate	1133	Name	CaveReport
ItemCandidate	1134	Name	SkeletonHead
ItemCandidate	1135	Name	RareCopperOre
ItemCandidate	1136	Name	OldNecklace
ItemCandidate	1137	Name	BugBlood
ItemCandidate	1138	Name	BluJadePendant
ItemCandidate	1139	Name	Antidote
ItemCandidate	1140	Name	GatheringGlove
ItemCandidate	1141	Name	GatheringTool
ItemCandidate	1142	Name	GreenHerb
ItemCandidate	1143	Name	MobBlood
ItemCandidate	1144	Name	RedDagger
ItemCandidate	1145	Name	OldRobe
ItemCandidate	1146	Name	StolenGold
ItemCandidate	1147	Name	HiddenScroll
ItemCandidate	1148	Name	HeartOfDead
ItemCandidate	1149	Name	TraineeSuit
ItemCandidate	1150	Name	ZombiesHeart
ItemCandidate	1151	Name	AncientTree
ItemCandidate	1152	Name	WornAxe
ItemCandidate	1153	Name	TraineeRing
ItemCandidate	1154	Name	SkysLetter
ItemCandidate	1155	Name	BeefRib
ItemCandidate	1156	Name	WoomasHorn
ItemCandidate	1157	Name	BugSpecimen
ItemCandidate	1158	Name	CharleySword
ItemCandidate	1159	Name	BichonTales(1)
ItemCandidate	1160	Name	BichonTales(2)
ItemCandidate	1161	Name	BichonTales(3)
ItemCandidate	1162	Name	CorpsFlower
ItemCandidate	1163	Name	CleanSkull
ItemCandidate	1164	Name	PrajnaHistory
ItemCandidate	1165	Name	BatPoison
ItemCandidate	1166	Name	Algae
ItemCandidate	1167	Name	RelicRock
ItemCandidate	1168	Name	BloodPill
ItemCandidate	1169	Name	SkeletonBone
ItemCandidate	1170	Name	BoarTooth
ItemCandidate	1171	Name	GoldenPendant
ItemCandidate	1172	Name	SharpDagger
ItemCandidate	1173	Name	ToughHoaSword
ItemCandidate	1174	Name	StiffWoodenBow
ItemCandidate	1175	Name	OldCopperRing
ItemCandidate	1176	Name	WornIronBracelet
ItemCandidate	1177	Name	BronzeWarriorSword
ItemCandidate	1178	Name	StrongHoaSword
ItemCandidate	1179	Name	StrongWoodenBow
ItemCandidate	1180	Name	OldLoafer
ItemCandidate	1181	Name	PrecisionPendant
ItemCandidate	1182	Name	BronzeShortSword
ItemCandidate	1183	Name	BronzeHoaSword
ItemCandidate	1184	Name	ElkWoodenBow
ItemCandidate	1185	Name	SteelBangle
ItemCandidate	1186	Name	StrongLeatherBelt
ItemCandidate	1187	Name	BlackCrystalPendant
ItemCandidate	1188	Name	EbonyPendant
ItemCandidate	1189	Name	YellowCrystalPendant
ItemCandidate	1190	Name	SolidArmour(M)
ItemCandidate	1191	Name	SolidArmour(F)
ItemCandidate	1192	Name	BrokenSword
ItemCandidate	1193	Name	SuperiorBronzeHelmet
ItemCandidate	1194	Name	StrongLeatherShoes
ItemCandidate	1195	Name	SolidBronzeAxe
ItemCandidate	1196	Name	SharpSword
ItemCandidate	1197	Name	SharpTrident
ItemCandidate	1198	Name	SharpScimitar
ItemCandidate	1199	Name	SharpSabre
ItemCandidate	1200	Name	ToughBow
ItemCandidate	1201	Name	SuperiorMagicHelmet
ItemCandidate	1202	Name	SteelBuckle
ItemCandidate	1203	Name	OldNagaNecklace
ItemCandidate	1204	Name	AmberPendant
ItemCandidate	1205	Name	WornBeadofPhoenix
ItemCandidate	1206	Name	BronzeStrap
ItemCandidate	1207	Name	ToughGlove
ItemCandidate	1208	Name	MagicBangle
ItemCandidate	1209	Name	HardSteelSword
ItemCandidate	1210	Name	EbonyBangle
ItemCandidate	1211	Name	MonkBangle
ItemCandidate	1212	Name	SilkShoes
ItemCandidate	1213	Name	BlackCrystalRing
ItemCandidate	1214	Name	EyeofGoldenSnake
ItemCandidate	1215	Name	BlackPearlRing
ItemCandidate	1216	Name	MartialSabre
ItemCandidate	1217	Name	SpearWithHook
ItemCandidate	1218	Name	KeenKrissSword
ItemCandidate	1219	Name	BlackIronCrowSwords
ItemCandidate	1220	Name	ToughLongBow
ItemCandidate	1221	Name	ThickArmour(M)
ItemCandidate	1222	Name	ThickArmour(F)
ItemCandidate	1223	Name	FireMagicRobe(M)
ItemCandidate	1224	Name	FireMagicRobe(F)
ItemCandidate	1225	Name	TaoArmour(M)
ItemCandidate	1226	Name	TaoArmour(F)
ItemCandidate	1227	Name	SpiritRobe(M)
ItemCandidate	1228	Name	SpiritRobe(F)
ItemCandidate	1229	Name	LeatherArmour(M)
ItemCandidate	1230	Name	LeatherArmour(F)
ItemCandidate	1231	Name	BlueJadePendant
ItemCandidate	1232	Name	WizardRing
ItemCandidate	1233	Name	RingOfMoral
ItemCandidate	1234	Name	BlackIronBelt
ItemCandidate	1235	Name	SolidBlackBoots
ItemCandidate	1236	Name	ClawPendant
ItemCandidate	1237	Name	FireConvexLens
ItemCandidate	1238	Name	StrongBambooFlute
ItemCandidate	1239	Name	ExorcistRing
ItemCandidate	1240	Name	SolidGreatAxe
ItemCandidate	1241	Name	SolidBronzeStaff
ItemCandidate	1242	Name	SolidSerpentSword
ItemCandidate	1243	Name	SolidTwinBlades
ItemCandidate	1244	Name	SolidSilverBow
ItemCandidate	1245	Name	BlackIronBangle
ItemCandidate	1246	Name	FineIronArmour(M)
ItemCandidate	1247	Name	FineIronArmour(F)
ItemCandidate	1248	Name	FireRobe(M)
ItemCandidate	1249	Name	FireRobe(F)
ItemCandidate	1250	Name	YingYangRobe(M)
ItemCandidate	1251	Name	YingYangRobe(F)
ItemCandidate	1252	Name	FlamingRedArmour(M)
ItemCandidate	1253	Name	FlamingRedArmour(F)
ItemCandidate	1254	Name	HardTemperedArmour(M)
ItemCandidate	1255	Name	HardTemperedArmour(F)
ItemCandidate	1256	Name	RedMoonSword
ItemCandidate	1257	Name	RedMoonBlades
ItemCandidate	1258	Name	RedMoonBow
ItemCandidate	1260	Name	CreditToken1
ItemCandidate	1261	Name	CreditToken2
ItemCandidate	1262	Name	CreditToken3
ItemCandidate	1263	Name	CreditToken4
ItemCandidate	1264	Name	CreditToken5
ItemCandidate	1265	Name	CreditToken6
ItemCandidate	1266	Name	CreditToken7
ItemCandidate	1267	Name	CreditToken8
ItemCandidate	1268	Name	DestructionLiquor1
Item	1268	ToolTip	Improvement of Destruction for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable
ItemCandidate	1269	Name	DestructionLiquor3
Item	1269	ToolTip	Improvement of Destruction for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable
ItemCandidate	1270	Name	DestructionLiquor5
Item	1270	ToolTip	Improvement of Destruction for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable
ItemCandidate	1271	Name	MagicalLiquor1
Item	1271	ToolTip	Improvement of Magic for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable
ItemCandidate	1272	Name	MagicalLiquor3
Item	1272	ToolTip	Improvement of Magic for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable
ItemCandidate	1273	Name	MagicalLiquor5
Item	1273	ToolTip	Improvement of Magic for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable
ItemCandidate	1274	Name	SoulLiquor1
Item	1274	ToolTip	Improvement of Soul Magic for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable
ItemCandidate	1275	Name	SoulLiquor3
Item	1275	ToolTip	Improvement of Soul Magic for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable
ItemCandidate	1276	Name	SoulLiquor5
Item	1276	ToolTip	Improvement of Soul Magic for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable
ItemCandidate	1277	Name	HealthWine1
Item	1277	ToolTip	Improvement of your Health for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable
ItemCandidate	1278	Name	HealthWine3
Item	1278	ToolTip	Improvement of your Health for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable
ItemCandidate	1279	Name	HealthWine5
Item	1279	ToolTip	Improvement of your Health for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable
ItemCandidate	1280	Name	MagicWine1
Item	1280	ToolTip	Improvement of your Mana for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable
ItemCandidate	1281	Name	MagicWine3
Item	1281	ToolTip	Improvement of your Mana for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable
ItemCandidate	1282	Name	MagicWine5
Item	1282	ToolTip	Improvement of your Mana for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable
ItemCandidate	1283	Name	GalePotion1
Item	1283	ToolTip	Improvement of your Attack Speed for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable
ItemCandidate	1284	Name	GalePotion2
Item	1284	ToolTip	Improvement of your Attack Speed for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable
ItemCandidate	1285	Name	GalePotion3
Item	1285	ToolTip	Improvement of your Attack Speed for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable
ItemCandidate	1286	Name	ResurrectionScroll
Item	1286	ToolTip	Scroll which revives you from death.\r\nRessurection HP 100%\r\nRessurection MP 100%\r\n 
ItemCandidate	1287	Name	PKPointReduction
Item	1287	ToolTip	Scroll which reduces your PK Score.\r\n-PK Point reduced by 100\r\n-Useage Once.\r\n
ItemCandidate	1288	Name	MysteriousScroll1
Item	1288	ToolTip	A mysterious scroll with locations of all the towns.\r\n-Useage Once.
ItemCandidate	1289	Name	MysteriousScroll2
Item	1289	ToolTip	A mysterious scroll with locations of all the \r\ndungeon entrances.\r\n-Useage Once.
ItemCandidate	1290	Name	GuardRental[7d]
Item	1290	ToolTip	A Scroll which allow you to Summon One Guard.\r\n-Summons One Guard.\r\n-Duration 7 Days.\r\n-Command @GuardsHelp
ItemCandidate	1291	Name	AncientBanga[Green]
Item	1291	ToolTip	Ancient Horn which ables you to shout across a location.\r\n-Shout in Green across a location.\r\n-Useage Once.
ItemCandidate	1292	Name	AncientBanga[Purple]
Item	1292	ToolTip	Ancient Horn which ables you to shout across the nation.\r\n-Shout in Purple across the nation.\r\n-Useage Once.
ItemCandidate	1293	Name	SexChange
Item	1293	ToolTip	Mysterious Scroll. Which changes your Gender.\r\n-Useage Once.
ItemCandidate	1294	Name	MysteriousStone[3d]
Item	1294	ToolTip	Mysterious Stone. Which Gives you additional Experience.\r\n-Additional Experience 30%\r\n-None Stackable\r\n-Command @MysteriousStoneON\r\n-Command @MysteriousStoneOFF\r\n                  
ItemCandidate	1295	Name	DCTorch[3h]
Item	1295	ToolTip	Premium Torch purchased from the GameShop.\r\n-Destruction Power +1\r\n-Duratiuon 3 Hours
ItemCandidate	1296	Name	MCTorch[3h]
Item	1296	ToolTip	Premium Torch purchased from the GameShop.\r\n-Magical Power +1\r\n-Duratiuon 3 Hours
ItemCandidate	1297	Name	SCTorch[3h]
Item	1297	ToolTip	Premium Torch purchased from the GameShop.\r\n-Soul Power +1\r\n-Duratiuon 3 Hours
ItemCandidate	1298	Name	DCTorch[2h]
Item	1298	ToolTip	Premium Torch purchased from the GameShop.\r\n-Destruction Power +3\r\n-Duratiuon 2 Hours
ItemCandidate	1299	Name	MCTorch[2h]
Item	1299	ToolTip	Premium Torch purchased from the GameShop.\r\n-Magical Power +3\r\n-Duratiuon 2 Hours
ItemCandidate	1300	Name	SCTorch[2h]
Item	1300	ToolTip	Premium Torch purchased from the GameShop.\r\n-Soul Power +3\r\n-Duratiuon 2 Hours
ItemCandidate	1301	Name	EXP30%1
Item	1301	ToolTip	Additional Experience acquired for a period of time.\r\n-Additional Experience 30%\r\n-Duration 1 Hour\r\n-None Stackable
ItemCandidate	1302	Name	EXP30%3
Item	1302	ToolTip	Additional Experience acquired for a period of time.\r\n-Additional Experience 30%\r\n-Duration 3 Hours\r\n-None Stackable
ItemCandidate	1303	Name	EXP30%5
Item	1303	ToolTip	Additional Experience acquired for a period of time.\r\n-Additional Experience 30%\r\n-Duration 5 Hours\r\n-None Stackable
ItemCandidate	1304	Name	EXP30%24
Item	1304	ToolTip	Additional Experience acquired for a period of time.\r\n-Additional Experience 30%\r\n-Duration 1 Day\r\n-None Stackable
ItemCandidate	1305	Name	EXP50%1
Item	1305	ToolTip	Additional Experience acquired for a period of time.\r\n-Additional Experience 50%\r\n-Duration 1 Hour\r\n-None Stackable
ItemCandidate	1306	Name	EXP50%3
Item	1306	ToolTip	Additional Experience acquired for a period of time.\r\n-Additional Experience 50%\r\n-Duration 3 Hours\r\n-None Stackable
ItemCandidate	1307	Name	EXP50%5
Item	1307	ToolTip	Additional Experience acquired for a period of time.\r\n-Additional Experience 50%\r\n-Duration 5 Hours\r\n-None Stackable
ItemCandidate	1308	Name	EXP50%24
Item	1308	ToolTip	Additional Experience acquired for a period of time.\r\n-Additional Experience 50%\r\n-Duration 1 Day\r\n-None Stackable
ItemCandidate	1309	Name	ExtraDrop20%
Item	1309	ToolTip	Additional Drop Rate acquired for a period of time.\r\n-Additional Drop Increase by 20%\r\n-Duration 1 Day\r\n-None Stackable
ItemCandidate	1310	Name	DestructionWater3
Item	1310	ToolTip	Limited Item.\r\nPotion which gives the following enhancements.\r\n-Duration 3 Hours\r\n-None Stackable
ItemCandidate	1311	Name	DestructionWater7
Item	1311	ToolTip	Limited Item.\r\nPotion which gives the following enhancements.\r\n-Duration 7 Hours\r\n-None Stackable
ItemCandidate	1312	Name	MagicalWater3
Item	1312	ToolTip	Limited Item.\r\nPotion which gives the following enhancements.\r\n-Duration 3 Hours\r\n-None Stackable
ItemCandidate	1313	Name	MagicalWater7
Item	1313	ToolTip	Limited Item.\r\nPotion which gives the following enhancements.\r\n-Duration 7 Hours\r\n-None Stackable
ItemCandidate	1314	Name	SoulWater3
Item	1314	ToolTip	Limited Item.\r\nPotion which gives the following enhancements.\r\n-Duration 3 Hours\r\n-None Stackable
ItemCandidate	1315	Name	SoulWater7
Item	1315	ToolTip	Limited Item.\r\nPotion which gives the following enhancements.\r\n-Duration 7 Hours\r\n-None Stackable
ItemCandidate	1316	Name	StrengthWater3
Item	1316	ToolTip	Limited Item.\r\nPotion which gives the following enhancements.\r\n-Duration 3 Hours\r\n-None Stackable
ItemCandidate	1317	Name	StrengthWater7
Item	1317	ToolTip	Limited Item.\r\nPotion which gives the following enhancements.\r\n-Duration 7 Hours\r\n-None Stackable
ItemCandidate	1318	Name	ElixirOfPhysical
Item	1318	ToolTip	Improvement of your Physical Defence for a certain period of time.\r\n-Physical Defence + 7\r\n-Duration 1 Day\r\n-None Stackable
ItemCandidate	1319	Name	AccuracyPotion
Item	1319	ToolTip	Improvement of your Accuracy for a certain period of time.\r\n-Duration 1 Hour\r\n-None Stackable
ItemCandidate	1320	Name	BlueOctagonalBox
Item	1320	ToolTip	Physical Hunting Package consists of.\r\n-Experience + 30%\r\n-MAXHP + 180\r\n-Destruction + 9\r\n-DCTorch\r\n-A.Speed + 8\r\n-Resurrection Scroll *ALL ARE 30 MINS*
ItemCandidate	1321	Name	RedOctagonalBox
Item	1321	ToolTip	Magical Hunting Package consists of.\r\n-Experience + 30%\r\n-MAXHP + 180\r\n-Magical + 7\r\n-MCTorch\r\n-Resurrection Scroll *ALL ARE 30 MINS*
ItemCandidate	1322	Name	GreenOctagonalBox
Item	1322	ToolTip	Soul Hunting Package consists of.\r\n-Experience + 30%\r\n-MAXHP + 180\r\n-Soul + 7\r\n-SCTorch\r\n-Resurrection Scroll *ALL ARE 30 MINS*
ItemCandidate	1323	Name	DestructionLiquor
Item	1323	ToolTip	Improvement of Destruction for a certain period of time.\r\n-Duratiuon 30 Minuets\r\n-None Stackable
ItemCandidate	1324	Name	MagicalLiquor
Item	1324	ToolTip	Improvement of Magic for a certain period of time.\r\n-Duratiuon 30 Minuets\r\n-None Stackable
ItemCandidate	1325	Name	SoulLiquor
Item	1325	ToolTip	Improvement of Soul Magic for a certain period of time.\r\n-Duratiuon 30 Minuets\r\n-None Stackable
ItemCandidate	1326	Name	HealthWine
Item	1326	ToolTip	Improvement of your Health for a certain period of time.\r\n-Duratiuon 30 Minuets\r\n-None Stackable
ItemCandidate	1327	Name	GalePotion
Item	1327	ToolTip	Improvement of your Attack Speed for a certain period of time.\r\n-Duratiuon 30 Minuets\r\n-None Stackable
ItemCandidate	1328	Name	AncientScyther
ItemCandidate	1329	Name	WhiteWine
ItemCandidate	1330	Name	RedWine
ItemCandidate	1331	Name	Wine
ItemCandidate	1332	Name	CannibalWine
ItemCandidate	1333	Name	SpiderWine
ItemCandidate	1334	Name	MongchonWine
ItemCandidate	1335	Name	BloodWine
ItemCandidate	1336	Name	Medicine
Item	1336	ToolTip	Medicine which reduces your PK Point by 10.
ItemCandidate	1337	Name	BoxofHolyWater1
Item	1337	ToolTip	Quest reward item.\r\nA mysterious box with the contents consist of:\r\n-ElixirOfMight[1]\r\n-ElixirOfDefensive[1]\r\n-ElixirOfGinseng[1]\r\n-EXP20%[1]\r\n-Duration  1 Day
ItemCandidate	1338	Name	ElixirOfMight[1d]
