#TYPE	INDEX	NAME	REF_COUNT	FILE_COUNT	AREAS	RISK	SAMPLES
Item	1139	Antidote	7	5	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/WoomyonWoods/InsectCave/KekTal.txt:60:1/4 Antidote Q | Envir/Drops/WoomyonWoods/InsectCave/KekTal0.txt:60:1/4 Antidote Q | Envir/NPCs/GM/GM-Quest.txt:54:Antidote | Envir/Quests/BichonProvince/BichonWall/4.txt:4:is poisonous and the antidote can only be made | Envir/Quests/WoomyonWoods/Wilderness/InsectCave/5.txt:3:poisoned. I bought the {Antidote/LightSteelBlue} but the mobs
Item	1140	GatheringGlove	8	8	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/WoomyonWoods/InsectCave/BlueHoroBlaster.txt:61:1/8 GatheringGlove Q | Envir/Drops/WoomyonWoods/InsectCave/BlueHoroBlaster0.txt:61:1/8 GatheringGlove Q | Envir/Drops/WoomyonWoods/InsectCave/KekTal.txt:61:1/8 GatheringGlove Q | Envir/Drops/WoomyonWoods/InsectCave/KekTal0.txt:61:1/8 GatheringGlove Q | Envir/Drops/WoomyonWoods/InsectCave/VioletKekTal.txt:45:1/8 GatheringGlove Q
Item	1141	GatheringTool	8	8	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/WoomyonWoods/InsectCave/BlueHoroBlaster.txt:62:1/8 GatheringTool Q | Envir/Drops/WoomyonWoods/InsectCave/BlueHoroBlaster0.txt:62:1/8 GatheringTool Q | Envir/Drops/WoomyonWoods/InsectCave/KekTal.txt:62:1/8 GatheringTool Q | Envir/Drops/WoomyonWoods/InsectCave/KekTal0.txt:62:1/8 GatheringTool Q | Envir/Drops/WoomyonWoods/InsectCave/VioletKekTal.txt:46:1/8 GatheringTool Q
Item	1142	GreenHerb	8	8	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/WoomyonWoods/InsectCave/BlueHoroBlaster.txt:63:1/8 GreenHerb Q | Envir/Drops/WoomyonWoods/InsectCave/BlueHoroBlaster0.txt:63:1/8 GreenHerb Q | Envir/Drops/WoomyonWoods/InsectCave/KekTal.txt:63:1/8 GreenHerb Q | Envir/Drops/WoomyonWoods/InsectCave/KekTal0.txt:63:1/8 GreenHerb Q | Envir/Drops/WoomyonWoods/InsectCave/VioletKekTal.txt:47:1/8 GreenHerb Q
Item	1143	MobBlood	3	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Quest.txt:58:MobBlood | Envir/Quests/SerpentValley/Village/13.txt:7:Deliver {MobBlood/LightSteelBlue} to {Dr.Kim/LimeGreen} in {SerpentValley/Yellow} | Envir/Quests/SerpentValley/Village/13.txt:16:MobBlood 2
Item	1144	RedDagger	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Quest.txt:59:RedDagger | Envir/Quests/SerpentValley/Serpent Mines/3.txt:14:RedDagger 1
Item	1145	OldRobe	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Quest.txt:60:OldRobe | Envir/Quests/SerpentValley/Village/14.txt:14:OldRobe 1
Item	1146	StolenGold	3	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Quest.txt:61:StolenGold | Envir/Quests/SerpentValley/Serpent Mines/4.txt:5:the Gold. Please return and retrieve the {StolenGold/LightSteelBlue} | Envir/Quests/SerpentValley/Serpent Mines/4.txt:15:StolenGold 1
Item	1147	HiddenScroll	4	3	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Quest.txt:62:HiddenScroll | Envir/Quests/SerpentValley/Serpent Mines/6.txt:5:Deliver the {HiddenScroll/LightSteelBlue} to {Dr.Kim/LimeGreen}. | Envir/Quests/SerpentValley/Serpent Mines/6.txt:14:HiddenScroll 2 | Envir/Quests/SerpentValley/Serpent Mines/7.txt:4:{HiddenScroll/LightSteelBlue}.
Item	1148	HeartOfDead	5	4	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/HiGreatGhoul.txt:33:1/1 HeartOfDead Q | Envir/Drops/HiGreatGhoul0.txt:72:1/1 HeartOfDead Q | Envir/NPCs/GM/GM-Quest.txt:63:HeartOfDead | Envir/Quests/SerpentValley/Serpent Mines/7.txt:8:{HeartOfDead/LightSteelBlue} from the {HiGreatGhoul/Crimson} | Envir/Quests/SerpentValley/Serpent Mines/7.txt:16:HeartOfDead 1
Item	1149	TraineeSuit	2	1	Envir/Quests	Medium	Envir/Quests/SerpentValley/Village/15.txt:8:the {TraineeSuit/LightSteelBlue} to {Drapery Sam/LimeGreen}. | Envir/Quests/SerpentValley/Village/15.txt:17:TraineeSuit 2
Item	1150	ZombiesHeart	5	4	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/TaoVillage/MineralMines/CursedPriest.txt:95:1/10 ZombiesHeart Q | Envir/Drops/TaoVillage/MineralMines/CursedPriest0.txt:93:1/10 ZombiesHeart Q | Envir/NPCs/GM/GM-Quest.txt:65:ZombiesHeart | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/3.txt:7:Collect 10 {ZombiesHeart/LightSteelBlue} from {CursedPriest's/Crimson}. | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/3.txt:14:ZombiesHeart 10
Item	1151	AncientTree	4	3	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/TaoVillage/TreePath/RedValley/RootSpider.txt:82:1/6 AncientTree Q | Envir/NPCs/GM/GM-Quest.txt:66:AncientTree | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/8.txt:6:Find 5 {AncientTree/LightSteelBlue} by killing {RootSpider's/Crimson}. | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/8.txt:13:AncientTree 5
Item	1152	WornAxe	3	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Quest.txt:67:WornAxe | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/9.txt:8:the {WornAxe/LightSteelBlue} | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/9.txt:15:WornAxe 1
Item	1153	TraineeRing	6	4	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/TaoVillage/TreePath/RedValley/VenomSpider.txt:87:1/8 TraineeRing | Envir/Drops/TaoVillage/TreePath/RedValley/VenomSpider0.txt:99:1/8 TraineeRing | Envir/NPCs/GM/GM-Quest.txt:68:TraineeRing | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/12.txt:3:the {TraineeRing/LightSteelBlue}. | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/12.txt:6:Retrieve the {TraineeRing/LightSteelBlue} by killing {VenomSpider/Crimson}.
Item	1154	SkysLetter	3	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Quest.txt:69:SkysLetter | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/13.txt:5:Delivery {SkysLetter/LightSteelBlue} to {Sir.Mogu/LimeGreen} in {BichonWall/Yellow}. | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/13.txt:14:SkysLetter 2
Item	1155	BeefRib	5	4	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/WoomyonWoods/WoomaTemple/WoomaSoldier.txt:81:1/6 BeefRib Q | Envir/Drops/WoomyonWoods/WoomaTemple/WoomaSoldier0.txt:85:1/6 BeefRib Q | Envir/NPCs/GM/GM-Quest.txt:70:BeefRib | Envir/Quests/BichonProvince/BichonWall/22.txt:6:Collect 10 {BeefRib/LightSteelBlue} by Killing {WoomaSoldier's/Crimson} | Envir/Quests/BichonProvince/BichonWall/22.txt:14:BeefRib 10
Item	1156	WoomasHorn	3	3	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/WoomyonWoods/WoomaTemple/WoomaGuardian.txt:115:1/1 WoomasHorn Q | Envir/NPCs/GM/GM-Quest.txt:71:WoomasHorn | Envir/Quests/WoomyonWoods/Castle-GI/Town/7.txt:16:WoomasHorn 1
Item	1157	BugSpecimen	5	4	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/MongchonProvince/BugCave/WhimperingBee.txt:94:1/5 BugSpecimen Q | Envir/Drops/MongchonProvince/BugCave/WhimperingBee0.txt:94:1/5 BugSpecimen Q | Envir/NPCs/GM/GM-Quest.txt:72:BugSpecimen | Envir/Quests/MongchonProvince/Bug Cave/1.txt:11:{BugSpecimen/LightSteelBlue} which be found in {Death Valley/Yellow} | Envir/Quests/MongchonProvince/Bug Cave/1.txt:17:BugSpecimen 10
Item	1158	CharleySword	5	4	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/MongchonProvince/BugCave/Tongs.txt:89:1/15 CharleySword Q | Envir/Drops/MongchonProvince/BugCave/Tongs0.txt:95:1/15 CharleySword Q | Envir/NPCs/GM/GM-Quest.txt:73:CharleySword | Envir/Quests/MongchonProvince/Bug Cave/2.txt:8:Travel to {Death Valley/Yellow} and retrieve {CharleySword/LightSteelBlue} | Envir/Quests/MongchonProvince/Bug Cave/2.txt:16:CharleySword 1
Item	1159	BichonTales(1)	3	3	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/Unused/Zombies/Zombie51.txt:6:1/15 BichonTales(1) Q | Envir/NPCs/GM/GM-Quest.txt:74:BichonTales(1) | Envir/Quests/MongchonProvince/SabukWall/2.txt:13:BichonTales(1) 1
Item	1160	BichonTales(2)	3	3	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/Unused/Zombies/Zombie51.txt:7:1/15 BichonTales(2) Q | Envir/NPCs/GM/GM-Quest.txt:75:BichonTales(2) | Envir/Quests/MongchonProvince/SabukWall/2.txt:14:BichonTales(2) 1
Item	1161	BichonTales(3)	3	3	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/Unused/Zombies/Zombie51.txt:8:1/15 BichonTales(3) Q | Envir/NPCs/GM/GM-Quest.txt:76:BichonTales(3) | Envir/Quests/MongchonProvince/SabukWall/1.txt:15:BichonTales(3) 1
Item	1162	CorpsFlower	6	4	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/PranjaIsland/PranjaStoneCave/RoninGhoul.txt:83:1/7 CorpsFlower Q | Envir/Drops/PranjaIsland/PranjaStoneCave/RoninGhoul0.txt:87:1/7 CorpsFlower Q | Envir/NPCs/GM/GM-Quest.txt:80:CorpsFlower | Envir/Quests/BichonProvince/BichonWall/25.txt:5:Could you get some {CorpsFlower/LightSteelBlue} for me? | Envir/Quests/BichonProvince/BichonWall/25.txt:8:Travel to PrajnaIsland and Collect 10 {CorpsFlower/LightSteelBlue} by
Item	1163	CleanSkull	10	8	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/PranjaIsland/PranjaStoneCave/BoneArcher.txt:51:1/10 CleanSkull Q | Envir/Drops/PranjaIsland/PranjaStoneCave/BoneArcher0.txt:50:1/10 CleanSkull Q | Envir/Drops/PranjaIsland/PranjaStoneCave/BoneBlademan.txt:98:1/8 CleanSkull Q | Envir/Drops/PranjaIsland/PranjaStoneCave/BoneBlademan0.txt:98:1/8 CleanSkull Q | Envir/Drops/PranjaIsland/PranjaStoneCave/BoneSpearman.txt:81:1/7 CleanSkull Q
Item	1164	PrajnaHistory	7	4	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/TaoVillage/TreePath/RedValley/EvilApeSobo.txt:3:1/1 PrajnaHistory Q | Envir/NPCs/GM/GM-Quest.txt:82:PrajnaHistory | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/15.txt:3:for the {PrajnaHistory/LightSteelBlue} Book back.. | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/15.txt:9:Kill {EvilApeSobo/Crimson} and retrieve {PrajnaHistory/LightSteelBlue}. | Envir/Quests/WoomyonWoods/TaoistVillage/Tao Village/15.txt:16:PrajnaHistory 1
Item	1165	BatPoison	4	3	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/TaoVillage/TreePath/RedValley/SpiderBat.txt:18:1/6 BatPoison Q | Envir/NPCs/GM/GM-Quest.txt:83:BatPoison | Envir/Quests/WoomyonWoods/TaoistVillage/TreePath/1.txt:6:Kill {SpiderBat/Crimson} and collect 20 {BatPoison/LightSteelBlue}. | Envir/Quests/WoomyonWoods/TaoistVillage/TreePath/1.txt:13:BatPoison 20
Item	1166	Algae	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Quest.txt:84:Algae | Envir/Quests/PrajnaIsland/PIVillage/5.txt:16:Algae 2
Item	1167	RelicRock	26	24	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/AncientCaves/Ancient_BlackBoar.txt:77:1/6 RelicRock Q | Envir/Drops/AncientCaves/Ancient_BlackBoar0.txt:77:1/6 RelicRock Q | Envir/Drops/AncientCaves/Ancient_RedBoar.txt:77:1/6 RelicRock Q | Envir/Drops/AncientCaves/Ancient_RedBoar0.txt:77:1/6 RelicRock Q | Envir/Drops/AncientCaves/Ancient_WhiteBoar.txt:143:1/3 RelicRock Q
Item	1168	BloodPill	7	6	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/AncientCaves/Ancient_SnakeScorpion.txt:83:1/8 BloodPill Q | Envir/Drops/AncientCaves/Ancient_SnakeScorpion0.txt:83:1/8 BloodPill Q | Envir/Drops/AncientCaves/StoneTemple/Ancient_SnakeScorpion.txt:83:1/8 BloodPill Q | Envir/Drops/AncientCaves/StoneTemple/Ancient_SnakeScorpion0.txt:83:1/8 BloodPill Q | Envir/NPCs/GM/GM-Quest.txt:86:BloodPill
Item	1169	SkeletonBone	17	16	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/BichonProvince/OmaCave/AxeSkeleton.txt:64:1/5 SkeletonBone Q | Envir/Drops/BichonProvince/OmaCave/AxeSkeleton0.txt:68:1/5 SkeletonBone Q | Envir/Drops/BichonProvince/OmaCave/AxeSkeleton9.txt:68:1/5 SkeletonBone Q | Envir/Drops/BichonProvince/OmaCave/BoneElite.txt:111:2/1 SkeletonBone Q | Envir/Drops/BichonProvince/OmaCave/BoneElite1.txt:111:2/1 SkeletonBone Q
Item	1170	BoarTooth	11	11	Envir/Drops,Envir/NPCs,Envir/Quests	Medium	Envir/Drops/Castle-Gi/BDD/WhiteBoar20.txt:13:1/1 BoarTooth Q | Envir/Drops/Castle-Gi/BDD/WhiteBoar21.txt:13:1/1 BoarTooth Q | Envir/Drops/MongchonProvince/StoneTomb/WhiteBoar.txt:143:1/1 BoarTooth Q | Envir/Drops/MongchonProvince/StoneTomb/WhiteBoar0.txt:40:1/1 BoarTooth Q | Envir/Drops/WhiteBoar.txt:143:1/1 BoarTooth Q
Item	1171	GoldenPendant	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:108:GoldenPendant | Envir/Quests/BichonProvince/BorderVillage/2.txt:20:GoldenPendant
Item	1172	SharpDagger	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:162:SharpDagger | Envir/Quests/BichonProvince/BorderVillage/3.txt:20:SharpDagger
Item	1173	ToughHoaSword	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:187:ToughHoaSword | Envir/Quests/BichonProvince/BorderVillage/3.txt:21:ToughHoaSword
Item	1174	StiffWoodenBow	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:189:StiffWoodenBow | Envir/Quests/BichonProvince/BorderVillage/3.txt:22:StiffWoodenBow
Item	1175	OldCopperRing	1	1	Envir/Quests	Medium	Envir/Quests/BichonProvince/BorderVillage/4.txt:20:OldCopperRing
Item	1176	WornIronBracelet	1	1	Envir/Quests	Medium	Envir/Quests/BichonProvince/BorderVillage/5.txt:21:WornIronBracelet
Item	1177	BronzeWarriorSword	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:163:BronzeWarriorSword | Envir/Quests/BichonProvince/BorderVillage/6.txt:20:BronzeWarriorSword
Item	1178	StrongHoaSword	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:188:StrongHoaSword | Envir/Quests/BichonProvince/BorderVillage/6.txt:21:StrongHoaSword
Item	1179	StrongWoodenBow	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:190:StrongWoodenBow | Envir/Quests/BichonProvince/BorderVillage/6.txt:22:StrongWoodenBow
Item	1180	OldLoafer	6	6	Envir/Drops,Envir/Quests	Medium	Envir/Drops/WolfInvader.txt:15:1/140 OldLoafer | Envir/Quests/BichonProvince/BorderVillage/11.txt:21:OldLoafer | Envir/Quests/BichonProvince/BorderVillage/14.txt:21:OldLoafer | Envir/Quests/BichonProvince/BorderVillage/17.txt:21:OldLoafer | Envir/Quests/BichonProvince/BorderVillage/20.txt:21:OldLoafer
Item	1181	PrecisionPendant	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:109:PrecisionPendant | Envir/Quests/BichonProvince/BichonWall/1.txt:19:PrecisionPendant
Item	1182	BronzeShortSword	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:164:BronzeShortSword | Envir/Quests/BichonProvince/BichonWall/2.txt:24:BronzeShortSword
Item	1183	BronzeHoaSword	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:165:BronzeHoaSword | Envir/Quests/BichonProvince/BichonWall/2.txt:25:BronzeHoaSword
Item	1184	ElkWoodenBow	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:166:ElkWoodenBow | Envir/Quests/BichonProvince/BichonWall/2.txt:26:ElkWoodenBow
Item	1185	SteelBangle	1	1	Envir/Quests	Medium	Envir/Quests/WoomyonWoods/Wilderness/1.txt:26:SteelBangle
Item	1186	StrongLeatherBelt	1	1	Envir/Quests	Medium	Envir/Quests/BichonProvince/BichonWall/4.txt:21:StrongLeatherBelt
Item	1187	BlackCrystalPendant	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:110:BlackCrystalPendant | Envir/Quests/SerpentValley/Village/3.txt:21:BlackCrystalPendant
Item	1188	EbonyPendant	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:111:EbonyPendant | Envir/Quests/SerpentValley/Village/3.txt:22:EbonyPendant
Item	1189	YellowCrystalPendant	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:112:YellowCrystalPendant | Envir/Quests/SerpentValley/Village/3.txt:23:YellowCrystalPendant
Item	1192	BrokenSword	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:167:BrokenSword | Envir/Quests/SerpentValley/Village/8.txt:18:BrokenSword
Item	1193	SuperiorBronzeHelmet	1	1	Envir/Quests	Medium	Envir/Quests/SerpentValley/Village/9.txt:18:SuperiorBronzeHelmet
Item	1194	StrongLeatherShoes	1	1	Envir/Quests	Medium	Envir/Quests/WoomyonWoods/Wilderness/3.txt:21:StrongLeatherShoes
Item	1195	SolidBronzeAxe	3	3	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:168:SolidBronzeAxe | Envir/Quests/BichonProvince/BichonWall/8.txt:22:SolidBronzeAxe | Envir/Quests/SerpentValley/Village/16.txt:22:SolidBronzeAxe
Item	1196	SharpSword	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:169:SharpSword | Envir/Quests/BichonProvince/BichonWall/9.txt:24:SharpSword
Item	1197	SharpTrident	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:170:SharpTrident | Envir/Quests/BichonProvince/BichonWall/9.txt:25:SharpTrident
Item	1198	SharpScimitar	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:171:SharpScimitar | Envir/Quests/BichonProvince/BichonWall/9.txt:26:SharpScimitar
Item	1199	SharpSabre	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:172:SharpSabre | Envir/Quests/BichonProvince/BichonWall/9.txt:27:SharpSabre
Item	1200	ToughBow	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:173:ToughBow | Envir/Quests/BichonProvince/BichonWall/9.txt:28:ToughBow
Item	1201	SuperiorMagicHelmet	1	1	Envir/Quests	Medium	Envir/Quests/BichonProvince/BichonWall/11.txt:22:SuperiorMagicHelmet
Item	1202	SteelBuckle	1	1	Envir/Quests	Medium	Envir/Quests/BichonProvince/BichonWall/14.txt:18:SteelBuckle
Item	1203	OldNagaNecklace	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:113:OldNagaNecklace | Envir/Quests/BichonProvince/BichonWall/15.txt:25:OldNagaNecklace
Item	1204	AmberPendant	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:114:AmberPendant | Envir/Quests/BichonProvince/BichonWall/15.txt:26:AmberPendant
Item	1205	WornBeadofPhoenix	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:115:WornBeadofPhoenix | Envir/Quests/BichonProvince/BichonWall/15.txt:27:WornBeadofPhoenix
Item	1206	BronzeStrap	9	2	Envir/Drops,Envir/Quests	Medium	Envir/Drops/Unused/Lords/WoomyonLord.txt:138:1/50 BronzeStrap LV1 | Envir/Drops/Unused/Lords/WoomyonLord.txt:356:1/50 BronzeStrap LV2 | Envir/Drops/Unused/Lords/WoomyonLord.txt:575:1/50 BronzeStrap LV3 | Envir/Drops/Unused/Lords/WoomyonLord.txt:794:1/50 BronzeStrap LV4 | Envir/Drops/Unused/Lords/WoomyonLord.txt:1012:1/50 BronzeStrap LV5
Item	1207	ToughGlove	1	1	Envir/Quests	Medium	Envir/Quests/BichonProvince/BichonWall/21.txt:21:ToughGlove
Item	1208	MagicBangle	1	1	Envir/Quests	Medium	Envir/Quests/BichonProvince/BichonWall/21.txt:22:MagicBangle
Item	1209	HardSteelSword	1	1	Envir/Quests	Medium	Envir/Quests/WoomyonWoods/Wilderness/InsectCave/6.txt:23:HardSteelSword
Item	1210	EbonyBangle	1	1	Envir/Quests	Medium	Envir/Quests/WoomyonWoods/Wilderness/InsectCave/6.txt:24:EbonyBangle
Item	1211	MonkBangle	1	1	Envir/Quests	Medium	Envir/Quests/WoomyonWoods/Wilderness/InsectCave/6.txt:25:MonkBangle
Item	1212	SilkShoes	5	5	Envir/Quests,Envir/Recipe	Medium	Envir/Quests/WoomyonWoods/Wilderness/InsectCave/6.txt:26:SilkShoes | Envir/Recipe/NephriteShoes.txt:10:SilkShoes | Envir/Recipe/RedJadeBelt.txt:10:SilkShoes | Envir/Recipe/RedJadeShoes.txt:10:SilkShoes | Envir/Recipe/WhiteGoldShoes.txt:11:SilkShoes
Item	1213	BlackCrystalRing	1	1	Envir/Quests	Medium	Envir/Quests/SerpentValley/Serpent Mines/4.txt:22:BlackCrystalRing
Item	1214	EyeofGoldenSnake	1	1	Envir/Quests	Medium	Envir/Quests/SerpentValley/Serpent Mines/4.txt:23:EyeofGoldenSnake
Item	1215	BlackPearlRing	1	1	Envir/Quests	Medium	Envir/Quests/SerpentValley/Serpent Mines/4.txt:24:BlackPearlRing
Item	1216	MartialSabre	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:175:MartialSabre | Envir/Quests/SerpentValley/Serpent Mines/7.txt:23:MartialSabre
Item	1217	SpearWithHook	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:176:SpearWithHook | Envir/Quests/SerpentValley/Serpent Mines/7.txt:24:SpearWithHook
Item	1218	KeenKrissSword	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:177:KeenKrissSword | Envir/Quests/SerpentValley/Serpent Mines/7.txt:25:KeenKrissSword
Item	1219	BlackIronCrowSwords	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:178:BlackIronCrowSwords | Envir/Quests/SerpentValley/Serpent Mines/7.txt:26:BlackIronCrowSwords
Item	1220	ToughLongBow	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:179:ToughLongBow | Envir/Quests/SerpentValley/Serpent Mines/7.txt:27:ToughLongBow
Item	1229	LeatherArmour(M)	1	1	Envir/Drops	Medium	Envir/Drops/MongchonProvince/Zuma/ZumaTaurus.txt:48:1/5 LeatherArmour(M)
Item	1230	LeatherArmour(F)	1	1	Envir/Drops	Medium	Envir/Drops/MongchonProvince/Zuma/ZumaTaurus.txt:49:1/5 LeatherArmour(F)
Item	1231	BlueJadePendant	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:116:BlueJadePendant | Envir/Quests/WoomyonWoods/Castle-GI/Town/7.txt:23:BlueJadePendant
Item	1232	WizardRing	1	1	Envir/Quests	Medium	Envir/Quests/WoomyonWoods/Castle-GI/Town/7.txt:24:WizardRing
Item	1233	RingOfMoral	1	1	Envir/Quests	Medium	Envir/Quests/WoomyonWoods/Castle-GI/Town/7.txt:25:RingOfMoral
Item	1234	BlackIronBelt	19	5	Envir/Drops,Envir/Quests	Medium	Envir/Drops/Frozen_Taurus.txt:168:1/50 BlackIronBelt LV1 | Envir/Drops/Frozen_Taurus.txt:434:1/50 BlackIronBelt LV2 | Envir/Drops/Frozen_Taurus.txt:701:1/50 BlackIronBelt LV3 | Envir/Drops/Frozen_Taurus.txt:967:1/50 BlackIronBelt LV4 | Envir/Drops/Frozen_Taurus.txt:1233:1/50 BlackIronBelt LV5
Item	1235	SolidBlackBoots	1	1	Envir/Quests	Medium	Envir/Quests/MongchonProvince/Bug Cave/5.txt:20:SolidBlackBoots
Item	1236	ClawPendant	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:117:ClawPendant | Envir/Quests/MongchonProvince/Bug Cave/5.txt:23:ClawPendant
Item	1237	FireConvexLens	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:118:FireConvexLens | Envir/Quests/MongchonProvince/Bug Cave/5.txt:24:FireConvexLens
Item	1238	StrongBambooFlute	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Necklace.txt:119:StrongBambooFlute | Envir/Quests/MongchonProvince/Bug Cave/5.txt:25:StrongBambooFlute
Item	1239	ExorcistRing	1	1	Envir/Quests	Medium	Envir/Quests/MongchonProvince/SabukWall/5.txt:18:ExorcistRing
Item	1240	SolidGreatAxe	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:180:SolidGreatAxe | Envir/Quests/MongchonProvince/MudWall/1.txt:19:SolidGreatAxe
Item	1241	SolidBronzeStaff	2	2	Envir/NPCs,Envir/Quests	Medium	Envir/NPCs/GM/GM-Weapon.txt:181:SolidBronzeStaff | Envir/Quests/MongchonProvince/MudWall/1.txt:20:SolidBronzeStaff
